"invoice_id","branch","customer_type","gender","product_line","unit_price","quantity","tax_5_percentage","total","date","time","payment","cogs","gross_margin_percentage","gross_income","city","rating","time_of_day","day_name"
"450-28-2866","C","Member","Male","Food and beverages","17.44","5.00","4.36","91.56","2019-01-15","19:25:00","Cash","87.20","4.761904762","4.360000000","Naypyitaw","8.10","Evening","Tuesday"
"138-17-5109","A","Member","Female","Home and lifestyle","89.21","9.00","40.14","843.03","2019-01-15","15:42:00","Credit card","802.89","4.761904762","40.144500000","Yangon","6.50","Afternoon","Tuesday"
"192-98-7397","C","Normal","Male","Fashion accessories","12.78","1.00","0.64","13.42","2019-01-08","14:11:00","Ewallet","12.78","4.761904762","0.639000000","Naypyitaw","9.50","Afternoon","Tuesday"
"301-11-9629","A","Normal","Female","Sports and travel","19.10","7.00","6.69","140.39","2019-01-15","10:43:00","Cash","133.70","4.761904762","6.685000000","Yangon","9.70","Morning","Tuesday"
"390-80-5128","B","Member","Female","Health and beauty","19.15","1.00","0.96","20.11","2019-01-28","17:58:00","Credit card","19.15","4.761904762","0.957500000","Mandalay","9.50","Evening","Monday"
"296-11-7041","B","Member","Female","Health and beauty","27.07","1.00","1.35","28.42","2019-01-12","20:07:00","Credit card","27.07","4.761904762","1.353500000","Mandalay","5.30","Evening","Saturday"
"891-01-7034","B","Normal","Female","Electronic accessories","74.71","6.00","22.41","470.67","2019-01-01","19:07:00","Cash","448.26","4.761904762","22.413000000","Mandalay","6.70","Evening","Tuesday"
"744-09-5786","B","Normal","Male","Electronic accessories","22.01","6.00","6.60","138.66","2019-01-02","18:50:00","Cash","132.06","4.761904762","6.603000000","Mandalay","7.60","Evening","Wednesday"
"187-83-5490","A","Member","Male","Electronic accessories","20.77","4.00","4.15","87.23","2019-01-31","13:47:00","Cash","83.08","4.761904762","4.154000000","Yangon","4.70","Afternoon","Thursday"
"325-90-8763","C","Member","Female","Electronic accessories","46.57","10.00","23.29","488.99","2019-01-27","13:58:00","Cash","465.70","4.761904762","23.285000000","Naypyitaw","7.60","Afternoon","Sunday"
"767-05-1286","C","Member","Female","Home and lifestyle","83.77","6.00","25.13","527.75","2019-01-23","12:10:00","Ewallet","502.62","4.761904762","25.131000000","Naypyitaw","5.40","Afternoon","Wednesday"
"340-21-9136","A","Member","Female","Sports and travel","40.05","4.00","8.01","168.21","2019-01-25","11:40:00","Cash","160.20","4.761904762","8.010000000","Yangon","9.70","Morning","Friday"
"575-67-1508","A","Normal","Male","Electronic accessories","38.60","1.00","1.93","40.53","2019-01-29","11:26:00","Ewallet","38.60","4.761904762","1.930000000","Yangon","6.70","Morning","Tuesday"
"674-15-9296","A","Normal","Male","Sports and travel","37.14","5.00","9.29","194.99","2019-01-08","13:05:00","Ewallet","185.70","4.761904762","9.285000000","Yangon","5.00","Afternoon","Tuesday"
"493-65-6248","C","Member","Female","Sports and travel","36.98","10.00","18.49","388.29","2019-01-01","19:48:00","Credit card","369.80","4.761904762","18.490000000","Naypyitaw","7.00","Evening","Tuesday"
"556-72-8512","C","Normal","Male","Home and lifestyle","22.96","1.00","1.15","24.11","2019-01-30","20:47:00","Cash","22.96","4.761904762","1.148000000","Naypyitaw","4.30","Evening","Wednesday"
"556-97-7101","C","Normal","Female","Electronic accessories","63.22","2.00","6.32","132.76","2019-01-01","15:51:00","Cash","126.44","4.761904762","6.322000000","Naypyitaw","8.50","Afternoon","Tuesday"
"862-59-8517","C","Normal","Female","Food and beverages","90.24","6.00","27.07","568.51","2019-01-27","11:17:00","Cash","541.44","4.761904762","27.072000000","Naypyitaw","6.20","Morning","Sunday"
"401-18-8016","B","Member","Female","Sports and travel","98.13","1.00","4.91","103.04","2019-01-21","17:36:00","Cash","98.13","4.761904762","4.906500000","Mandalay","8.90","Evening","Monday"
"573-98-8548","C","Member","Female","Fashion accessories","31.90","1.00","1.60","33.50","2019-01-05","12:40:00","Ewallet","31.90","4.761904762","1.595000000","Naypyitaw","9.10","Afternoon","Saturday"
"620-02-2046","C","Normal","Male","Home and lifestyle","69.40","2.00","6.94","145.74","2019-01-27","19:48:00","Ewallet","138.80","4.761904762","6.940000000","Naypyitaw","9.00","Evening","Sunday"
"726-29-6793","A","Member","Male","Electronic accessories","24.18","8.00","9.67","203.11","2019-01-28","20:54:00","Ewallet","193.44","4.761904762","9.672000000","Yangon","9.80","Evening","Monday"
"387-49-4215","B","Member","Female","Sports and travel","48.50","3.00","7.28","152.78","2019-01-08","12:50:00","Cash","145.50","4.761904762","7.275000000","Mandalay","6.70","Afternoon","Tuesday"
"862-17-9201","B","Normal","Female","Food and beverages","84.05","6.00","25.22","529.52","2019-01-29","10:48:00","Credit card","504.30","4.761904762","25.215000000","Mandalay","7.70","Morning","Tuesday"
"347-72-6115","B","Member","Female","Sports and travel","90.74","7.00","31.76","666.94","2019-01-16","18:03:00","Credit card","635.18","4.761904762","31.759000000","Mandalay","6.20","Evening","Wednesday"
"209-61-0206","A","Normal","Female","Home and lifestyle","42.91","5.00","10.73","225.28","2019-01-05","17:29:00","Ewallet","214.55","4.761904762","10.727500000","Yangon","6.10","Evening","Saturday"
"595-27-4851","A","Normal","Female","Fashion accessories","54.28","7.00","19.00","398.96","2019-01-27","18:05:00","Ewallet","379.96","4.761904762","18.998000000","Yangon","9.30","Evening","Sunday"
"521-18-7827","C","Member","Male","Home and lifestyle","39.39","5.00","9.85","206.80","2019-01-22","20:46:00","Credit card","196.95","4.761904762","9.847500000","Naypyitaw","8.70","Evening","Tuesday"
"600-38-9738","C","Member","Male","Sports and travel","71.92","5.00","17.98","377.58","2019-01-17","15:05:00","Credit card","359.60","4.761904762","17.980000000","Naypyitaw","4.30","Afternoon","Thursday"
"133-14-7229","C","Normal","Male","Health and beauty","62.87","2.00","6.29","132.03","2019-01-01","11:43:00","Cash","125.74","4.761904762","6.287000000","Naypyitaw","5.00","Morning","Tuesday"
"534-01-4457","A","Normal","Male","Food and beverages","81.71","6.00","24.51","514.77","2019-01-27","14:36:00","Credit card","490.26","4.761904762","24.513000000","Yangon","8.00","Afternoon","Sunday"
"286-62-6248","B","Normal","Male","Fashion accessories","39.21","4.00","7.84","164.68","2019-01-16","20:03:00","Credit card","156.84","4.761904762","7.842000000","Mandalay","9.00","Evening","Wednesday"
"339-38-9982","B","Member","Male","Fashion accessories","59.86","2.00","5.99","125.71","2019-01-13","14:55:00","Ewallet","119.72","4.761904762","5.986000000","Mandalay","6.70","Afternoon","Sunday"
"435-13-4908","A","Member","Male","Fashion accessories","86.68","8.00","34.67","728.11","2019-01-24","18:04:00","Credit card","693.44","4.761904762","34.672000000","Yangon","7.20","Evening","Thursday"
"339-12-4827","B","Member","Female","Fashion accessories","73.96","1.00","3.70","77.66","2019-01-05","11:32:00","Credit card","73.96","4.761904762","3.698000000","Mandalay","5.00","Morning","Saturday"
"460-35-4390","A","Normal","Male","Home and lifestyle","30.68","3.00","4.60","96.64","2019-01-22","11:00:00","Ewallet","92.04","4.761904762","4.602000000","Yangon","9.10","Morning","Tuesday"
"343-87-0864","C","Member","Male","Health and beauty","75.88","1.00","3.79","79.67","2019-01-03","10:30:00","Credit card","75.88","4.761904762","3.794000000","Naypyitaw","7.10","Morning","Thursday"
"243-47-2663","C","Member","Male","Electronic accessories","18.77","6.00","5.63","118.25","2019-01-28","16:43:00","Credit card","112.62","4.761904762","5.631000000","Naypyitaw","5.50","Evening","Monday"
"841-18-8232","B","Normal","Female","Food and beverages","71.20","1.00","3.56","74.76","2019-01-05","20:40:00","Credit card","71.20","4.761904762","3.560000000","Mandalay","9.20","Evening","Saturday"
"647-50-1224","A","Normal","Female","Fashion accessories","29.42","10.00","14.71","308.91","2019-01-12","16:23:00","Ewallet","294.20","4.761904762","14.710000000","Yangon","8.90","Evening","Saturday"
"541-48-8554","A","Normal","Male","Sports and travel","60.95","9.00","27.43","575.98","2019-01-07","12:08:00","Credit card","548.55","4.761904762","27.427500000","Yangon","6.00","Afternoon","Monday"
"539-21-7227","B","Normal","Female","Sports and travel","51.54","5.00","12.89","270.59","2019-01-26","17:45:00","Cash","257.70","4.761904762","12.885000000","Mandalay","4.20","Evening","Saturday"
"213-32-1216","A","Normal","Female","Electronic accessories","66.06","6.00","19.82","416.18","2019-01-23","10:28:00","Cash","396.36","4.761904762","19.818000000","Yangon","7.30","Morning","Wednesday"
"356-44-8813","B","Normal","Male","Home and lifestyle","37.48","3.00","5.62","118.06","2019-01-20","13:45:00","Credit card","112.44","4.761904762","5.622000000","Mandalay","7.70","Afternoon","Sunday"
"283-26-5248","C","Member","Female","Food and beverages","98.52","10.00","49.26","1034.46","2019-01-30","20:23:00","Ewallet","985.20","4.761904762","49.260000000","Naypyitaw","4.50","Evening","Wednesday"
"712-39-0363","A","Member","Male","Food and beverages","41.66","6.00","12.50","262.46","2019-01-02","15:24:00","Ewallet","249.96","4.761904762","12.498000000","Yangon","5.60","Afternoon","Wednesday"
"134-54-4720","B","Normal","Female","Electronic accessories","42.42","8.00","16.97","356.33","2019-01-30","13:58:00","Ewallet","339.36","4.761904762","16.968000000","Mandalay","5.70","Afternoon","Wednesday"
"698-98-5964","A","Normal","Female","Food and beverages","81.21","10.00","40.61","852.71","2019-01-17","13:01:00","Credit card","812.10","4.761904762","40.605000000","Yangon","6.30","Afternoon","Thursday"
"651-88-7328","A","Normal","Female","Fashion accessories","65.74","9.00","29.58","621.24","2019-01-01","13:55:00","Cash","591.66","4.761904762","29.583000000","Yangon","7.70","Afternoon","Tuesday"
"241-11-2261","B","Normal","Female","Fashion accessories","79.86","7.00","27.95","586.97","2019-01-10","10:33:00","Credit card","559.02","4.761904762","27.951000000","Mandalay","5.50","Morning","Thursday"
"343-61-3544","B","Member","Male","Sports and travel","26.67","10.00","13.34","280.04","2019-01-29","11:48:00","Cash","266.70","4.761904762","13.335000000","Mandalay","8.60","Morning","Tuesday"
"355-34-6244","B","Normal","Male","Food and beverages","72.39","2.00","7.24","152.02","2019-01-13","19:55:00","Credit card","144.78","4.761904762","7.239000000","Mandalay","8.10","Evening","Sunday"
"592-34-6155","C","Normal","Male","Food and beverages","31.77","4.00","6.35","133.43","2019-01-14","14:43:00","Ewallet","127.08","4.761904762","6.354000000","Naypyitaw","6.20","Afternoon","Monday"
"390-31-6381","C","Normal","Male","Food and beverages","27.22","3.00","4.08","85.74","2019-01-07","12:37:00","Cash","81.66","4.761904762","4.083000000","Naypyitaw","7.30","Afternoon","Monday"
"359-90-3665","B","Member","Female","Fashion accessories","18.08","4.00","3.62","75.94","2019-01-14","18:03:00","Credit card","72.32","4.761904762","3.616000000","Mandalay","9.50","Evening","Monday"
"375-72-3056","B","Normal","Male","Sports and travel","63.06","3.00","9.46","198.64","2019-01-19","15:58:00","Ewallet","189.18","4.761904762","9.459000000","Mandalay","7.00","Afternoon","Saturday"
"788-07-8452","C","Member","Female","Home and lifestyle","24.24","7.00","8.48","178.16","2019-01-27","17:38:00","Ewallet","169.68","4.761904762","8.484000000","Naypyitaw","9.40","Evening","Sunday"
"258-69-7810","C","Normal","Female","Fashion accessories","36.85","5.00","9.21","193.46","2019-01-26","18:53:00","Cash","184.25","4.761904762","9.212500000","Naypyitaw","9.20","Evening","Saturday"
"219-61-4139","C","Normal","Male","Electronic accessories","83.08","1.00","4.15","87.23","2019-01-23","17:16:00","Ewallet","83.08","4.761904762","4.154000000","Naypyitaw","6.40","Evening","Wednesday"
"881-41-7302","C","Normal","Female","Fashion accessories","64.99","1.00","3.25","68.24","2019-01-26","10:06:00","Credit card","64.99","4.761904762","3.249500000","Naypyitaw","4.50","Morning","Saturday"
"484-22-8230","C","Member","Female","Fashion accessories","51.89","7.00","18.16","381.39","2019-01-08","20:08:00","Cash","363.23","4.761904762","18.161500000","Naypyitaw","4.50","Evening","Tuesday"
"318-12-0304","A","Normal","Male","Fashion accessories","30.61","1.00","1.53","32.14","2019-01-23","12:20:00","Ewallet","30.61","4.761904762","1.530500000","Yangon","5.20","Afternoon","Wednesday"
"349-97-8902","B","Member","Male","Food and beverages","57.89","2.00","5.79","121.57","2019-01-17","10:37:00","Ewallet","115.78","4.761904762","5.789000000","Mandalay","8.90","Morning","Thursday"
"789-23-8625","B","Member","Male","Fashion accessories","93.22","3.00","13.98","293.64","2019-01-24","11:45:00","Cash","279.66","4.761904762","13.983000000","Mandalay","7.20","Morning","Thursday"
"284-54-4231","C","Member","Male","Sports and travel","80.93","1.00","4.05","84.98","2019-01-19","16:08:00","Credit card","80.93","4.761904762","4.046500000","Naypyitaw","9.00","Evening","Saturday"
"327-40-9673","B","Member","Male","Sports and travel","72.60","6.00","21.78","457.38","2019-01-13","19:51:00","Cash","435.60","4.761904762","21.780000000","Mandalay","6.90","Evening","Sunday"
"828-46-6863","A","Member","Male","Food and beverages","98.53","6.00","29.56","620.74","2019-01-23","11:22:00","Credit card","591.18","4.761904762","29.559000000","Yangon","4.00","Morning","Wednesday"
"670-79-6321","B","Member","Female","Home and lifestyle","94.59","7.00","33.11","695.24","2019-01-17","15:27:00","Credit card","662.13","4.761904762","33.106500000","Mandalay","4.90","Afternoon","Thursday"
"852-62-7105","B","Normal","Female","Fashion accessories","83.25","10.00","41.63","874.13","2019-01-12","11:25:00","Credit card","832.50","4.761904762","41.625000000","Mandalay","4.40","Morning","Saturday"
"135-13-8269","B","Member","Female","Food and beverages","78.88","2.00","7.89","165.65","2019-01-26","16:04:00","Cash","157.76","4.761904762","7.888000000","Mandalay","9.10","Evening","Saturday"
"856-66-2701","A","Member","Male","Home and lifestyle","53.30","3.00","8.00","167.90","2019-01-25","14:19:00","Ewallet","159.90","4.761904762","7.995000000","Yangon","7.50","Afternoon","Friday"
"308-39-1707","A","Normal","Female","Fashion accessories","12.09","1.00","0.60","12.69","2019-01-26","18:19:00","Credit card","12.09","4.761904762","0.604500000","Yangon","8.20","Evening","Saturday"
"149-61-1929","A","Normal","Male","Sports and travel","64.19","10.00","32.10","674.00","2019-01-19","14:08:00","Credit card","641.90","4.761904762","32.095000000","Yangon","6.70","Afternoon","Saturday"
"589-02-8023","A","Member","Male","Food and beverages","83.77","2.00","8.38","175.92","2019-01-15","10:54:00","Credit card","167.54","4.761904762","8.377000000","Yangon","7.00","Morning","Tuesday"
"188-55-0967","B","Member","Male","Health and beauty","66.47","10.00","33.24","697.94","2019-01-15","15:01:00","Credit card","664.70","4.761904762","33.235000000","Mandalay","5.00","Afternoon","Tuesday"
"706-36-6154","A","Member","Male","Home and lifestyle","19.36","9.00","8.71","182.95","2019-01-18","18:43:00","Ewallet","174.24","4.761904762","8.712000000","Yangon","8.70","Evening","Friday"
"859-71-0933","C","Member","Female","Sports and travel","15.49","2.00","1.55","32.53","2019-01-16","15:10:00","Cash","30.98","4.761904762","1.549000000","Naypyitaw","6.30","Afternoon","Wednesday"
"369-82-2676","B","Normal","Male","Electronic accessories","75.66","5.00","18.92","397.22","2019-01-15","18:22:00","Ewallet","378.30","4.761904762","18.915000000","Mandalay","7.80","Evening","Tuesday"
"563-47-4072","B","Normal","Female","Health and beauty","55.81","6.00","16.74","351.60","2019-01-22","11:52:00","Cash","334.86","4.761904762","16.743000000","Mandalay","9.90","Morning","Tuesday"
"562-12-5430","A","Member","Female","Fashion accessories","88.15","3.00","13.22","277.67","2019-01-18","10:11:00","Ewallet","264.45","4.761904762","13.222500000","Yangon","7.90","Morning","Friday"
